,FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
273,A,1.8214285714285716,0.9642857142857144,L,W,W,L,L,D,0.6071428571428571,-0.3928571428571429,0.07142857142857142,-5.0
274,H,1.4642857142857142,1.6785714285714286,W,W,D,L,L,L,0.17857142857142858,0.6071428571428571,0.21428571428571427,4.0
275,H,1.5714285714285714,1.3214285714285714,W,L,D,D,W,L,0.35714285714285715,0.03571428571428571,-0.03571428571428571,-16.0
276,H,1.3928571428571428,0.8571428571428571,W,W,L,L,L,W,-0.14285714285714285,-0.8214285714285714,0.10714285714285714,-6.0
277,H,1.5357142857142858,1.9285714285714288,W,D,L,W,W,W,0.35714285714285715,1.0,-0.25,7.0
278,D,1.2857142857142858,1.3928571428571428,W,W,D,W,W,L,0.10714285714285714,-0.14285714285714285,0.17857142857142858,-8.0
279,A,1.3571428571428572,1.5357142857142858,W,L,W,W,D,L,0.4642857142857143,0.35714285714285715,0.03571428571428571,-1.0
280,H,1.7241379310344829,0.5517241379310345,W,L,L,L,L,L,0.7241379310344828,-1.0,0.10344827586206896,-15.0
281,A,0.8275862068965517,1.1034482758620692,L,L,L,W,D,L,-0.8620689655172413,-0.4137931034482759,-0.13793103448275862,-5.0
282,D,1.3793103448275863,0.8275862068965517,L,L,W,D,L,W,0.2413793103448276,-0.6551724137931034,0.06896551724137931,-9.0
283,H,1.0344827586206895,0.8275862068965517,W,L,L,L,L,D,-0.3448275862068966,-0.7586206896551724,0.13793103448275862,-12.0
284,D,1.862068965517241,1.7586206896551724,L,W,W,L,L,W,0.9310344827586208,0.5517241379310345,0.1724137931034483,2.0
285,A,1.2758620689655171,1.9655172413793105,L,D,W,D,W,L,0.0,0.6896551724137931,-0.1724137931034483,6.0
286,A,1.137931034482759,1.5172413793103448,D,L,L,W,W,W,-0.20689655172413796,0.20689655172413796,-0.27586206896551724,4.0
287,H,1.2413793103448276,1.6206896551724137,D,W,W,W,W,L,-0.2413793103448276,0.3793103448275862,-0.06896551724137931,9.0
288,H,1.1034482758620692,1.0344827586206895,W,D,L,W,L,L,-0.4137931034482759,-0.3448275862068966,0.06896551724137931,12.0
289,D,0.8275862068965517,1.7241379310344829,L,L,D,W,L,L,-0.7586206896551724,0.7241379310344828,-0.1724137931034483,18.0
290,A,1.4333333333333331,1.3666666666666667,D,W,W,D,L,L,-0.1,0.2333333333333333,0.1,2.0
291,A,0.5333333333333333,1.8333333333333333,L,L,L,D,L,W,-1.1,0.9,-0.2333333333333333,12.0
292,H,2.0,0.8,W,D,W,L,L,L,0.7,-0.8666666666666667,0.2333333333333333,-1.0
293,D,1.3333333333333333,1.6333333333333333,D,W,W,W,W,W,0.13333333333333333,0.4,0.03333333333333333,-11.0
294,A,1.1,2.0,L,D,L,W,D,W,-0.2333333333333333,0.7,-0.26666666666666666,-4.0
295,A,1.2666666666666666,1.7333333333333334,L,L,W,D,L,L,0.3333333333333333,0.5333333333333333,-0.03333333333333333,8.0
296,H,1.1,0.5333333333333333,W,W,L,L,L,L,-0.3,-1.1,0.13333333333333333,-9.0
297,A,1.2333333333333334,1.4333333333333331,L,L,D,D,W,W,-0.03333333333333333,-0.1,-0.2,11.0
298,A,1.3,0.8,W,D,W,L,L,L,-0.2,-0.7666666666666667,0.3,-7.0
299,A,1.7,1.5666666666666669,D,W,L,L,W,W,0.7,0.3333333333333333,-0.1,-2.0
300,D,0.8064516129032258,0.8387096774193549,D,L,L,D,D,D,-0.8387096774193549,-0.6129032258064516,-0.16129032258064516,-1.0
301,H,1.4193548387096775,1.4516129032258065,W,D,L,D,L,W,0.25806451612903225,0.16129032258064516,-0.0967741935483871,1.0
302,H,1.870967741935484,1.2258064516129032,W,D,L,W,W,W,0.935483870967742,-0.2903225806451613,0.0,-15.0
303,H,1.7741935483870968,1.1935483870967742,W,D,L,L,L,L,0.5806451612903226,-0.06451612903225806,0.0967741935483871,-17.0
304,A,0.5161290322580645,1.3225806451612905,L,L,L,D,D,W,-1.1290322580645162,0.12903225806451613,-0.3548387096774194,16.0
305,A,1.2258064516129032,1.6451612903225807,W,W,W,L,D,W,-0.2903225806451613,0.6451612903225806,0.1935483870967742,18.0
306,D,1.4516129032258065,1.870967741935484,D,L,W,W,D,L,0.16129032258064516,0.935483870967742,0.0,1.0
307,H,0.8064516129032258,0.8064516129032258,D,L,L,D,L,L,-0.7419354838709677,-0.8387096774193549,0.03225806451612903,5.0
308,D,1.3870967741935485,1.064516129032258,L,D,W,L,W,W,-0.12903225806451613,-0.3225806451612903,0.12903225806451613,1.0
309,D,0.8387096774193549,1.2580645161290325,D,D,D,L,W,D,-0.6129032258064516,-0.2258064516129032,-0.12903225806451613,3.0
310,D,1.59375,1.0625,D,D,W,D,L,L,0.375,-0.25,0.28125,2.0
311,H,2.0625,1.46875,W,W,W,W,W,D,0.71875,0.28125,0.1875,7.0
312,H,1.65625,1.21875,W,W,L,D,L,L,0.375,0.28125,0.25,-7.0
313,A,0.5,1.1875,L,L,L,L,W,W,-1.125,-0.375,-0.3125,-3.0
314,H,1.0625,0.875,D,L,L,W,D,L,-0.25,-0.6875,-0.0625,-10.0
315,H,1.6875,1.25,W,L,D,D,L,W,0.75,-0.21875,-0.03125,-11.0
316,H,1.46875,0.78125,W,W,D,L,D,L,0.28125,-0.84375,0.1875,-8.0
317,H,1.125,1.375,W,L,W,W,D,D,-0.28125,0.25,-0.0625,7.0
318,D,1.15625,1.21875,L,L,L,D,L,L,-0.1875,0.28125,-0.09375,9.0
319,D,1.59375,1.8125,D,D,W,W,W,D,0.375,0.6875,0.125,9.0
320,H,1.5454545454545454,1.4242424242424243,W,W,D,D,W,L,0.2727272727272727,-0.09090909090909093,0.060606060606060615,-3.0
321,A,0.8181818181818182,2.090909090909091,L,D,D,W,W,W,-0.6363636363636364,0.7272727272727273,-0.2727272727272727,2.0
322,H,1.8787878787878791,1.606060606060606,D,W,W,L,W,W,0.9696969696969696,0.2727272727272727,-0.030303030303030307,1.0
323,D,1.1212121212121209,1.2121212121212122,W,D,L,D,D,L,-0.21212121212121213,0.2727272727272727,0.09090909090909093,-1.0
324,A,1.3333333333333333,1.7272727272727273,L,W,D,W,W,L,0.21212121212121213,0.7575757575757576,-0.060606060606060615,-1.0
325,D,1.2121212121212122,1.4242424242424243,D,D,L,L,W,W,0.2727272727272727,0.24242424242424246,-0.15151515151515152,4.0
326,H,1.606060606060606,0.4848484848484849,L,W,W,L,L,L,0.2727272727272727,-1.2121212121212122,0.2727272727272727,-13.0
327,H,0.7575757575757576,1.1212121212121209,L,L,D,D,W,L,-0.8787878787878788,-0.2727272727272727,-0.2727272727272727,7.0
328,A,0.9393939393939394,0.8181818181818182,W,W,D,L,D,D,-0.6363636363636364,-0.6363636363636364,0.09090909090909093,4.0
329,A,1.2121212121212122,1.1515151515151516,L,D,L,D,L,L,-0.24242424242424246,-0.18181818181818185,0.12121212121212123,-7.0
330,D,1.7647058823529411,1.1176470588235294,D,D,W,D,W,D,0.6470588235294118,-0.2058823529411765,0.1176470588235294,-7.0
331,A,1.2058823529411764,1.5882352941176472,W,L,L,W,W,W,-0.4411764705882353,0.38235294117647056,-0.029411764705882356,14.0
332,D,2.117647058823529,1.5588235294117647,W,W,W,D,D,D,0.7647058823529411,0.35294117647058826,0.2352941176470588,2.0
333,A,1.3823529411764706,1.9117647058823528,L,D,W,W,D,W,-0.17647058823529413,1.0294117647058822,-0.17647058823529413,4.0
334,D,0.8235294117647058,1.7647058823529411,W,L,L,W,W,W,-0.7647058823529411,0.8235294117647058,-0.17647058823529413,13.0
335,H,1.5882352941176472,1.2058823529411764,W,W,W,D,D,D,0.38235294117647056,0.2647058823529412,0.2058823529411765,-5.0
336,H,1.6470588235294117,1.1176470588235294,W,L,W,D,W,D,0.29411764705882354,-0.2058823529411765,0.1176470588235294,-6.0
337,H,1.5588235294117647,1.2058823529411764,D,D,D,W,D,L,0.35294117647058826,-0.14705882352941174,0.08823529411764706,-8.0
338,H,1.7647058823529411,1.1764705882352942,D,D,W,L,L,D,0.6470588235294118,-0.2647058823529412,0.14705882352941174,-10.0
339,A,0.4705882352941176,1.4705882352941178,L,L,L,W,L,W,-1.2058823529411764,0.29411764705882354,-0.29411764705882354,10.0
340,A,1.1714285714285717,1.3428571428571427,L,W,L,W,L,L,-0.4571428571428571,0.2,-0.028571428571428567,19.0
341,D,1.5714285714285714,0.8285714285714286,D,W,W,D,W,L,0.37142857142857133,-0.7428571428571429,0.17142857142857146,-9.0
342,H,1.7428571428571429,1.3428571428571427,D,W,W,L,L,D,0.8,-0.2857142857142857,0.17142857142857146,-7.0
343,H,2.085714285714286,1.1428571428571428,D,W,W,L,W,D,0.7428571428571429,-0.3142857142857143,0.17142857142857146,6.0
344,D,0.8857142857142857,1.8,D,W,L,W,D,D,-0.5142857142857142,0.6857142857142857,-0.14285714285714285,13.0
345,D,1.9428571428571428,1.1428571428571428,W,W,D,L,L,L,1.1142857142857143,-0.3142857142857143,0.3428571428571429,-8.0
346,H,1.8,0.8857142857142857,W,D,D,L,L,W,0.6857142857142857,-0.7142857142857143,0.11428571428571427,-17.0
347,H,1.1714285714285717,1.1714285714285717,L,D,D,L,W,L,0.14285714285714285,-0.4571428571428571,-0.08571428571428573,-9.0
348,H,0.8285714285714286,1.1142857142857143,D,W,L,D,D,W,-0.7428571428571429,-0.2,-0.028571428571428567,5.0
349,D,1.3428571428571427,0.8857142857142857,L,L,D,D,W,L,-0.2857142857142857,-0.5142857142857142,-0.057142857142857134,-7.0
350,H,1.2222222222222223,0.4444444444444444,W,L,W,L,L,L,-0.16666666666666666,-1.2222222222222223,0.19444444444444445,3.0
351,A,1.1388888888888888,1.6388888888888888,D,L,L,W,W,D,-0.3055555555555556,0.4722222222222222,-0.19444444444444445,1.0
352,D,1.6666666666666667,2.1111111111111107,D,W,W,W,D,W,0.3333333333333333,0.8333333333333334,-0.08333333333333333,-10.0
353,H,1.5,1.7777777777777777,W,D,W,W,D,W,0.3333333333333333,0.8888888888888888,-0.08333333333333333,5.0
354,H,1.1111111111111112,1.5277777777777777,L,L,W,L,D,W,-0.4166666666666667,0.3055555555555556,-0.08333333333333333,2.0
355,D,1.3333333333333333,1.9166666666666667,D,W,L,D,W,W,0.19444444444444445,1.0833333333333333,-0.1111111111111111,-4.0
356,D,0.4444444444444444,0.8333333333333334,L,L,L,D,D,W,-1.2222222222222223,-0.7222222222222222,-0.1388888888888889,2.0
357,D,1.1388888888888888,1.1388888888888888,L,L,W,D,L,L,-0.5277777777777778,-0.3055555555555556,0.027777777777777776,7.0
358,H,1.0833333333333333,1.3055555555555556,L,D,D,L,L,L,-0.25,-0.3888888888888889,0.05555555555555555,1.0
359,H,2.1111111111111107,1.2222222222222223,W,D,W,W,L,D,0.8333333333333334,0.16666666666666666,0.19444444444444445,3.0
360,A,0.8378378378378378,1.7027027027027026,L,L,L,W,D,W,-0.7297297297297297,0.35135135135135137,-0.1891891891891892,16.0
361,H,0.945945945945946,1.2972972972972974,W,D,D,L,D,W,-0.4594594594594595,0.16216216216216214,0.10810810810810813,15.0
362,A,1.5945945945945943,1.162162162162162,L,W,W,W,L,L,0.3783783783783784,-0.35135135135135137,0.027027027027027032,4.0
363,H,1.5675675675675675,1.1891891891891893,W,L,D,L,W,L,0.35135135135135137,-0.21621621621621626,0.08108108108108109,-14.0
364,D,1.7297297297297298,1.8108108108108107,L,W,D,W,D,W,0.8108108108108109,0.6756756756756757,0.027027027027027032,-1.0
365,A,1.891891891891892,1.5405405405405406,D,D,W,W,W,D,1.054054054054054,0.3783783783783784,-0.027027027027027032,-2.0
366,H,1.5945945945945943,1.7027027027027026,L,W,W,W,D,W,0.3783783783783784,0.35135135135135137,-0.054054054054054064,8.0
367,D,1.5675675675675675,1.2972972972972974,W,L,D,L,D,W,0.35135135135135137,0.16216216216216214,0.16216216216216214,5.0
368,H,0.8378378378378378,1.1891891891891893,L,L,L,L,W,L,-0.7297297297297297,-0.21621621621621626,-0.10810810810810813,0.0
369,H,0.945945945945946,1.1891891891891893,W,D,D,L,W,L,-0.4594594594594595,0.10810810810810813,0.08108108108108109,5.0
370,H,1.7894736842105263,0.4473684210526316,D,W,D,D,L,L,0.6578947368421053,-1.1842105263157894,0.21052631578947367,-14.0
371,D,1.2894736842105263,2.1052631578947367,D,L,D,W,D,W,0.15789473684210525,0.8421052631578947,-0.15789473684210525,-13.0
372,H,1.1578947368421053,0.8947368421052632,L,L,W,W,L,L,0.02631578947368421,-0.6578947368421053,0.02631578947368421,-9.0
373,H,0.8947368421052632,1.8421052631578947,D,W,D,L,D,D,-0.6578947368421053,1.0,0.02631578947368421,10.0
374,H,1.5789473684210529,1.1052631578947372,W,W,W,W,L,L,0.3947368421052632,-0.2368421052631579,0.21052631578947367,-3.0
375,H,1.263157894736842,1.631578947368421,L,D,L,W,L,W,-0.3947368421052632,0.3947368421052632,-0.2368421052631579,-3.0
376,D,1.2105263157894737,1.7105263157894737,W,W,L,D,L,W,-0.2631578947368421,0.7894736842105263,0.02631578947368421,6.0
377,D,1.1578947368421053,1.0,L,L,W,W,W,D,-0.2631578947368421,-0.3684210526315789,-0.13157894736842105,4.0
378,D,1.1052631578947372,1.5526315789473684,D,L,D,D,W,L,-0.3684210526315789,0.34210526315789475,-0.15789473684210525,7.0
379,H,1.6578947368421053,1.1052631578947372,L,W,D,D,L,L,0.3157894736842105,-0.5263157894736842,0.15789473684210525,-16.0
410,H,1.0,0.5,W,D,L,D,L,D,0.25,-0.5,0.5,-4.0
411,H,0.25,1.0,D,L,L,D,L,W,-0.75,0.0,-0.75,2.0
412,D,0.75,1.5,L,W,L,L,W,W,-0.5,0.5,-0.75,0.0
413,H,1.0,1.0,D,L,W,W,D,L,-0.25,0.0,0.0,7.0
414,A,2.25,2.25,W,W,W,W,W,W,1.25,1.5,0.0,1.0
415,A,1.25,0.25,D,W,D,D,L,L,0.25,-0.5,1.0,5.0
416,A,0.25,1.25,L,L,D,D,W,D,-1.0,0.25,-1.0,6.0
417,A,0.75,0.25,L,W,L,L,L,D,-0.5,-0.75,0.5,-6.0
418,D,0.75,2.25,L,L,W,W,W,W,-0.5,1.25,-1.5,2.0
419,A,0.25,1.75,D,L,L,W,W,D,-0.5,0.5,-1.5,6.0
420,A,2.0,1.4,D,W,W,W,D,L,1.0,0.4,0.6,2.0
421,H,2.0,1.0,W,W,W,L,D,W,1.0,0.0,1.0,-9.0
422,A,1.4,1.4,D,L,W,W,W,D,0.4,0.4,0.0,18.0
423,H,0.8,0.8,L,W,D,D,L,W,-0.6,-0.4,0.0,-19.0
424,H,2.4,0.8,W,W,W,W,D,L,1.4,-0.4,1.6,-12.0
425,H,0.8,0.6,L,D,L,L,L,W,-0.2,-0.8,0.2,7.0
426,H,0.8,0.2,W,D,L,L,L,L,-0.2,-1.6,0.6,6.0
427,H,0.4,0.8,L,D,L,D,L,L,-0.6,-0.4,-0.4,-6.0
428,H,1.6,0.2,W,D,W,L,D,L,1.0,-1.0,1.4,-14.0
429,H,0.8,1.8,W,L,L,L,W,W,-0.2,0.8,-1.0,8.0
430,H,1.6666666666666667,1.6666666666666667,W,W,W,L,D,W,0.8333333333333334,0.6666666666666666,0.0,-8.0
431,H,0.6666666666666666,2.1666666666666665,L,W,D,W,W,W,-1.0,1.1666666666666667,-1.5,5.0
432,H,1.6666666666666667,1.1666666666666667,W,W,D,L,D,L,0.5,-0.16666666666666666,0.5,-12.0
433,H,1.5,1.1666666666666667,L,L,W,W,L,W,0.3333333333333333,0.0,0.3333333333333333,4.0
434,A,0.8333333333333334,1.8333333333333333,L,L,D,W,W,D,-0.3333333333333333,1.0,-1.0,17.0
435,D,0.16666666666666666,1.1666666666666667,L,L,L,W,L,D,-1.8333333333333333,0.16666666666666666,-1.0,-5.0
436,A,0.16666666666666666,1.1666666666666667,L,L,D,W,W,D,-1.0,0.3333333333333333,-1.0,2.0
437,A,0.6666666666666666,2.5,L,D,L,W,W,W,-0.5,1.8333333333333333,-1.8333333333333333,8.0
438,A,0.5,0.8333333333333334,L,L,L,W,L,D,-1.0,-0.3333333333333333,-0.3333333333333333,1.0
439,H,0.6666666666666666,1.1666666666666667,L,D,L,W,W,L,-0.8333333333333334,0.16666666666666666,-0.5,7.0
440,D,1.8571428571428568,1.4285714285714286,L,W,W,W,W,W,0.8571428571428571,0.42857142857142855,0.2857142857142857,-4.0
441,A,1.0,1.4285714285714286,L,L,D,L,L,D,-0.7142857142857143,0.14285714285714285,-0.42857142857142855,10.0
442,D,0.14285714285714285,1.1428571428571428,L,L,L,D,W,L,-1.0,0.14285714285714285,-0.5714285714285714,3.0
443,A,0.5714285714285714,1.8571428571428568,L,L,D,W,W,W,-0.7142857142857143,1.0,-1.2857142857142858,4.0
444,D,1.0,1.0,L,W,W,W,L,W,-0.14285714285714285,-0.7142857142857143,-0.14285714285714285,-3.0
445,D,0.42857142857142855,0.7142857142857143,L,L,L,L,L,L,-1.2857142857142858,-0.42857142857142855,-0.14285714285714285,-13.0
446,A,1.0,1.8571428571428568,W,L,D,W,W,W,-0.42857142857142855,1.1428571428571428,-0.8571428571428571,18.0
447,D,1.0,1.1428571428571428,L,W,L,W,W,L,-0.42857142857142855,0.14285714285714285,0.0,-5.0
448,D,1.7142857142857142,0.2857142857142857,W,L,L,D,L,L,0.7142857142857143,-1.5714285714285714,1.1428571428571428,-4.0
449,H,2.0,2.571428571428572,W,W,W,W,W,W,1.0,1.8571428571428568,-0.2857142857142857,-1.0
450,H,2.0,0.5,W,W,W,L,L,L,1.125,-0.75,1.75,-10.0
451,H,1.0,0.875,D,W,L,L,L,L,-0.625,-0.875,0.875,-4.0
452,H,1.625,1.0,W,L,L,D,L,W,0.375,-0.375,0.0,9.0
453,A,1.375,0.5,D,W,W,D,L,L,0.375,-1.125,1.25,8.0
454,D,2.25,1.75,L,W,W,D,L,W,1.375,0.75,0.25,-7.0
455,H,0.375,0.25,D,D,L,D,L,L,-1.375,-0.875,0.0,-8.0
456,D,1.125,2.125,D,D,W,W,W,W,0.125,1.125,-0.875,11.0
457,A,0.75,1.0,D,L,L,D,L,W,-0.375,-0.125,-0.625,7.0
458,H,1.125,0.875,D,W,W,L,W,L,0.125,-0.5,0.5,-14.0
459,D,2.0,1.625,W,W,W,D,W,L,1.0,0.625,0.75,3.0
460,D,2.1111111111111107,0.6666666666666666,W,W,W,L,D,L,1.1111111111111112,-0.4444444444444444,1.5555555555555556,-18.0
461,D,1.2222222222222223,2.0,W,D,W,D,W,W,0.0,1.0,-0.3333333333333333,13.0
462,H,0.7777777777777778,1.6666666666666667,L,L,W,D,D,L,-0.6666666666666666,0.6666666666666666,-0.4444444444444444,9.0
463,A,0.7777777777777778,0.6666666666666666,L,L,L,W,D,D,-1.3333333333333333,-1.0,-0.4444444444444444,11.0
464,H,0.8888888888888888,1.2222222222222223,L,D,L,L,D,W,-0.6666666666666666,0.2222222222222222,-0.6666666666666666,-14.0
465,H,1.8888888888888888,1.1111111111111112,D,W,W,D,D,D,0.8888888888888888,0.1111111111111111,0.7777777777777778,-6.0
466,D,0.4444444444444444,1.2222222222222223,L,L,L,W,D,L,-0.7777777777777778,0.0,-1.0,-1.0
467,H,0.7777777777777778,0.2222222222222222,W,D,L,L,D,L,-0.8888888888888888,-1.0,0.3333333333333333,-10.0
468,H,1.7777777777777777,1.5555555555555556,W,W,L,D,D,W,0.6666666666666666,0.5555555555555556,0.2222222222222222,5.0
469,D,2.1111111111111107,1.3333333333333333,D,L,W,W,D,W,1.2222222222222223,0.3333333333333333,0.0,-2.0
470,A,1.1,2.0,L,L,D,W,D,W,0.0,0.9,-0.6,7.0
471,D,1.4,1.0,L,D,D,W,L,L,0.1,-0.5,-0.1,-15.0
472,H,0.7,1.2,D,L,D,D,W,D,-0.4,0.0,-0.6,4.0
473,A,0.2,2.0,L,L,D,D,W,W,-1.0,1.0,-1.2,15.0
474,D,1.9,1.1,D,D,W,W,L,D,0.9,-0.4,0.4,2.0
475,H,1.2,0.7,D,W,D,L,L,L,0.0,-1.4,0.8,-7.0
476,A,1.0,2.0,L,D,D,D,D,L,0.0,1.1,-0.2,10.0
477,H,1.5,1.0,L,D,D,W,W,D,0.5,-0.7,-0.2,4.0
478,A,1.3,1.9,D,W,D,W,W,W,0.3,1.0,0.2,-4.0
479,H,0.9,0.5,W,W,D,D,L,L,-0.7,-0.7,0.7,-3.0
480,A,1.0909090909090908,0.18181818181818185,L,D,W,L,L,L,-0.18181818181818185,-1.181818181818182,0.6363636363636364,-1.0
481,H,1.0,1.0,D,W,L,L,L,L,-0.4545454545454545,-0.18181818181818185,0.2727272727272727,5.0
482,H,2.0,1.6363636363636365,W,W,W,W,L,D,1.0909090909090908,0.6363636363636364,0.6363636363636364,-1.0
483,D,2.090909090909091,0.9090909090909092,W,D,D,W,D,L,1.3636363636363635,-0.18181818181818185,0.2727272727272727,-16.0
484,D,0.9090909090909092,1.0909090909090908,L,W,W,W,W,W,-0.8181818181818182,-0.4545454545454545,-0.3636363636363637,-2.0
485,D,2.090909090909091,1.818181818181818,W,D,W,D,D,D,1.181818181818182,0.8181818181818182,0.3636363636363637,-1.0
486,H,0.6363636363636364,1.181818181818182,L,L,L,L,D,W,-1.3636363636363635,0.09090909090909093,-0.7272727272727273,14.0
487,A,1.0909090909090908,0.9090909090909092,D,W,L,L,L,D,-0.3636363636363637,-0.3636363636363637,0.18181818181818185,-13.0
488,H,2.090909090909091,1.3636363636363635,W,W,D,W,D,W,1.0,0.09090909090909093,0.4545454545454545,-5.0
489,A,0.4545454545454545,1.3636363636363635,L,D,L,D,L,D,-0.8181818181818182,0.09090909090909093,-0.4545454545454545,7.0
490,A,0.9166666666666666,2.0,L,L,L,D,W,D,-0.25,1.25,-0.4166666666666667,11.0
491,D,1.5,0.4166666666666667,L,W,L,L,L,D,0.16666666666666666,-0.9166666666666666,0.3333333333333333,-1.0
492,D,1.5,2.0,W,D,L,D,W,D,0.25,1.0833333333333333,-0.4166666666666667,3.0
493,D,1.0833333333333333,2.1666666666666665,L,L,D,W,W,W,0.0,1.3333333333333333,-0.6666666666666666,-2.0
494,A,1.0833333333333333,1.0,D,W,W,L,L,D,-0.4166666666666667,-0.25,0.5,-7.0
495,H,0.4166666666666667,0.8333333333333334,W,L,L,W,L,L,-1.0,-1.1666666666666667,0.08333333333333333,-3.0
496,H,1.75,0.9166666666666666,D,D,D,D,L,W,0.75,-0.75,-0.08333333333333333,-4.0
497,H,1.25,1.0,L,W,D,L,D,W,-0.3333333333333333,-0.4166666666666667,0.25,12.0
498,A,0.9166666666666666,2.083333333333333,D,W,D,W,W,W,-0.16666666666666666,1.4166666666666667,-0.75,10.0
499,H,1.0833333333333333,1.1666666666666667,W,L,L,W,D,W,-0.25,-0.3333333333333333,-0.16666666666666666,-6.0
500,A,1.0769230769230769,2.0769230769230766,L,W,D,W,D,W,-0.6153846153846154,1.2307692307692308,-0.15384615384615385,16.0
501,H,2.1538461538461537,1.8461538461538465,W,W,W,W,D,D,1.3846153846153846,0.7692307692307693,0.6153846153846154,7.0
502,D,0.7692307692307693,1.2307692307692308,L,W,L,W,W,L,-1.3076923076923077,0.07692307692307693,-0.3076923076923077,6.0
503,D,0.9230769230769232,0.8461538461538461,L,L,D,L,D,W,-0.4615384615384616,-0.2307692307692308,-0.07692307692307693,-19.0
504,H,2.0769230769230766,0.6153846153846154,D,W,W,W,W,L,1.2307692307692308,-0.6923076923076923,0.38461538461538464,-9.0
505,H,0.4615384615384616,0.8461538461538461,D,L,L,L,L,L,-0.8461538461538461,-0.3076923076923077,0.15384615384615385,-3.0
506,H,1.9230769230769231,1.1538461538461535,D,D,W,W,L,L,1.0,-0.15384615384615385,0.15384615384615385,-14.0
507,D,1.4615384615384617,0.8461538461538461,D,W,D,L,D,L,0.2307692307692308,-0.7692307692307693,-0.07692307692307693,-2.0
508,H,1.0769230769230769,1.4615384615384617,D,L,L,D,L,W,0.0,0.15384615384615385,0.0,-5.0
509,A,1.3846153846153846,1.0,W,L,W,L,D,W,-0.2307692307692308,-0.4615384615384616,0.0,4.0
510,H,0.7857142857142857,1.2142857142857142,L,L,L,W,D,L,-0.35714285714285715,0.07142857142857142,-0.35714285714285715,9.0
511,A,2.142857142857143,2.2142857142857144,W,W,D,W,W,W,1.2142857142857142,1.3571428571428572,-0.2857142857142857,-6.0
512,H,1.1428571428571428,1.0,W,L,D,L,L,W,-0.35714285714285715,-0.6428571428571429,0.21428571428571427,-11.0
513,H,0.5714285714285714,0.9285714285714286,L,W,W,D,L,L,-0.7857142857142857,-0.42857142857142855,0.07142857142857142,16.0
514,H,1.7142857142857142,0.6428571428571429,L,W,D,W,D,L,0.6428571428571429,-0.7142857142857143,0.07142857142857142,-9.0
515,H,1.2142857142857142,1.2857142857142858,D,W,W,L,W,L,0.07142857142857142,-0.2857142857142857,0.0,1.0
516,A,0.8571428571428571,2.0,D,L,D,W,D,D,-0.7142857142857143,1.0714285714285714,-0.2857142857142857,5.0
517,H,1.0714285714285714,2.142857142857143,L,W,L,W,D,W,-0.2857142857142857,1.2857142857142858,-0.6428571428571429,8.0
518,D,1.3571428571428572,1.4285714285714286,L,D,L,D,D,W,0.07142857142857142,0.21428571428571427,-0.14285714285714285,6.0
519,H,0.8571428571428571,0.7857142857142857,D,L,D,D,L,W,-0.21428571428571427,-1.2142857142857142,0.14285714285714285,0.0
520,H,2.066666666666667,1.2666666666666666,W,W,D,W,W,L,1.2666666666666666,-0.2,0.06666666666666668,-7.0
521,H,0.9333333333333332,1.2,L,L,L,W,L,W,-0.7333333333333333,-0.2,-0.13333333333333333,4.0
522,D,0.7333333333333333,0.9333333333333332,L,D,L,W,L,L,-1.2,-0.13333333333333333,0.06666666666666668,5.0
523,H,0.8666666666666667,2.0,L,D,L,L,W,W,-0.4666666666666667,1.0,-0.5333333333333333,-3.0
524,H,0.6,0.7333333333333333,L,W,D,W,L,W,-1.0,-0.6666666666666666,-0.3333333333333333,-5.0
525,H,1.2,1.3333333333333333,L,L,W,D,L,D,-0.4,0.06666666666666668,0.06666666666666668,2.0
526,H,2.2666666666666666,1.3333333333333333,W,W,W,W,D,W,1.4,0.2,0.3333333333333333,-4.0
527,D,2.0,0.8,L,W,D,L,D,L,1.1333333333333333,-0.9333333333333332,0.5333333333333333,1.0
528,H,1.4,1.8,D,D,D,W,L,W,0.2,0.9333333333333332,-0.06666666666666668,2.0
529,H,1.1333333333333333,1.0,L,W,D,W,D,L,-0.13333333333333333,-0.13333333333333333,-0.26666666666666666,-14.0
530,H,1.125,1.0,L,W,L,W,L,D,-0.25,-0.3125,0.125,15.0
531,H,1.25,2.125,L,D,L,W,W,W,0.0,1.3125,-0.5625,9.0
532,A,0.9375,1.5,D,W,L,W,D,D,-0.125,0.25,-0.3125,10.0
533,H,1.875,1.3125,L,L,W,W,L,L,0.8125,-0.3125,0.0625,-9.0
534,A,0.9375,1.9375,L,W,D,D,L,W,-0.1875,1.0625,-0.1875,12.0
535,D,1.1875,1.25,L,W,W,W,L,W,-0.3125,-0.0625,0.0,3.0
536,A,0.6875,2.3125,L,W,L,W,W,W,-0.8125,1.375,-0.375,7.0
537,H,1.6875,0.75,L,W,L,D,L,D,0.8125,-1.125,0.125,-17.0
538,H,1.25,0.75,L,W,D,W,L,W,0.125,-0.75,0.1875,2.0
539,H,0.8125,1.0625,D,L,D,W,L,L,-0.875,-0.625,-0.1875,-13.0
540,A,0.8823529411764706,2.3529411764705883,L,D,W,W,W,W,-0.17647058823529413,1.3529411764705883,-0.6470588235294118,5.0
541,H,0.8823529411764706,0.7058823529411765,L,L,W,L,W,L,-0.35294117647058826,-0.8235294117647058,-0.17647058823529413,8.0
