,HTP,ATP,HM1_D,HM1_L,HM1_W,HM2_D,HM2_L,HM2_W,HM3_D,HM3_L,HM3_W,AM1_D,AM1_L,AM1_W,AM2_D,AM2_L,AM2_W,AM3_D,AM3_L,AM3_W,HTGD,ATGD,DiffFormPts,DiffLP,FTR
5231,-1.1474768527059835,-0.6631915913486198,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.0899845264386598,-0.9622832726897015,0.027027027027027032,1.148846926542711,H
5232,0.5727527102634283,-0.5477806674052301,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.7168538395851359,-0.8049172010552255,-0.16216216216216214,-0.8048751007164009,H
5233,-0.5740669983828462,-0.605486129376925,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,-0.7757517671301736,-0.5295265756948925,-0.10810810810810813,-0.689950275583512,D
5234,0.6300936956957419,-0.7786025152920094,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.08838832096816353,-0.6475511294207495,-0.054054054054054064,-1.1496495761150676,H
5235,-0.0006571440597092254,-0.20154789557505984,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.009830131141041972,-0.09676987870008368,-0.054054054054054064,0.9189972762769331,A
5236,1.2035035500188804,1.356499577660705,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.9918075039800612,1.2408417301929617,-0.054054054054054064,0.3443731506124884,D
5237,0.5154117248311146,1.4719105016040948,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.009830131141041972,1.5949153913705325,-0.054054054054054064,1.2637717516756,A
5238,-0.34470305665359185,2.1066705832927397,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,-0.500798102735248,1.6342569092791517,-0.08108108108108109,1.6085462270742668,H
5239,1.3755265063158202,-0.605486129376925,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1.2667611683749866,-0.8049172010552255,0.0,-1.1496495761150676,D
5240,1.3242214140869089,-0.26836474627912776,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.2336840358161985,-0.40114899094045153,-0.13157894736842105,-1.4944240515137344,H
5241,-0.5740669983828462,-1.0549813068406544,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,-0.9463057318864243,-1.0140484278326212,0.13157894736842105,-0.575025450450623,A
5242,1.9942055596644699,-0.605486129376925,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.5014020774638894,-0.7842111389980575,-0.02631578947368421,-1.2645744012479565,H
5243,-0.18324291346260294,0.40587801991646616,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.18139704146445126,-0.09469927249436687,-0.15789473684210525,-0.11532614991906727,H
5244,-0.07157888919967585,0.686812505831297,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.028415303380056673,0.13513801634019665,0.05263157894736842,-0.11532614991906727,A
5245,-0.7973950469086997,1.1363076832950265,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,-0.6785876902387337,0.9395685272611691,0.05263157894736842,1.033922101409822,D
5246,-0.5740669983828462,-1.0549813068406544,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,-0.4873605176332404,-1.0523546426383816,0.15789473684210525,-0.0004013247861783423,H
5247,1.5475494626127615,0.6306256086483316,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1.654383815548284,0.8629560976496479,0.2894736842105263,-0.8048751007164009,H
5248,-0.6857310226457729,-0.09980405473022917,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.9463057318864243,-0.056393057688606286,-0.07894736842105263,-0.34517580018484517,H
